Supplementary Data 3: Global mRNA half-lives measurement				
ENSEMBL Gene Id	Gene Symbol	Type	Half-life	Minimum Expression Value
ENSG00000196431	CRYBA4	mRNA	291.4514302	5.509043
ENSG00000089199	CHGB	mRNA	291.4444152	4.37523
ENSG00000167207	NOD2	mRNA	291.4397915	2.949031
ENSG00000173714	WFIKKN2	mRNA	291.4378909	5.635766
ENSG00000164675	IQUB	mRNA	291.4366618	2.307554
ENSG00000110713	NUP98	mRNA	291.4358215	118.7671
ENSG00000197416	LOC646486	mRNA	291.4349581	1.987051
ENSG00000158077	NLRP14	mRNA	291.4330895	2.45776
ENSG00000180245	RRH	mRNA	291.4323625	2.660766
ENSG00000153064	BANK1	mRNA	291.4321046	2.150801
ENSG00000019549	SNAI2	mRNA	291.4311874	3.337283
ENSG00000111291	GPRC5D	mRNA	291.430983	2.485652
ENSG00000100221	JOSD1	mRNA	291.4234489	110.8029
ENSG00000188313	PLSCR1	mRNA	291.4045115	12.28274
ENSG00000119559	C19orf25	mRNA	291.4004733	28.6081
ENSG00000120328	PCDHB12	mRNA	291.4002709	2.625322
ENSG00000164023	SGMS2	mRNA	291.3991041	18.29974
ENSG00000089336	KIAA0841	mRNA	291.3977082	51.50853
ENSG00000128594	LRRC4	mRNA	291.392977	4.5922
---	GJD3	mRNA	291.3915358	9.388093
ENSG00000032742	IFT88	mRNA	291.3910543	7.678438
ENSG00000138271	GPR87	mRNA	291.3838303	2.052262
ENSG00000168748	CA7	mRNA	291.3826042	2.518365
ENSG00000100814	CCNB1IP1	mRNA	291.3805044	32.60958
ENSG00000135074	ADAM19	mRNA	291.3781673	4.367897
ENSG00000186970	KRTAP15-1	mRNA	291.3769372	2.347793
ENSG00000186924	KRTAP22-1	mRNA	291.3734538	4.356501
ENSG00000123415	SMUG1	mRNA	291.3727155	28.36043
ENSG00000108255	CRYBA1	mRNA	291.3525175	2.279695
ENSG00000161847	RAVER1	mRNA	291.3516085	40.00449
ENSG00000115648	MLPH	mRNA	291.3463238	2.818372
ENSG00000003987	MTMR7	mRNA	291.3452584	21.49556
ENSG00000135423	GLS2	mRNA	291.3265857	6.446355
ENSG00000187939	DOC2B	mRNA	291.3250806	2.710469
ENSG00000189052	CGB5	mRNA	291.3190869	6.393685
ENSG00000162006	MPFL	mRNA	291.3189032	10.0249
ENSG00000165186	PTCHD1	mRNA	291.3175074	2.311978
ENSG00000171766	GATM	mRNA	291.3070961	2.668086
ENSG00000106304	SPAM1	mRNA	291.3022526	2.323628
ENSG00000160224	AIRE	mRNA	291.301778	12.99825
ENSG00000125872	C20orf75	mRNA	291.2836065	4.056467
ENSG00000173376	C4orf31	mRNA	291.2800955	5.077896
ENSG00000132004	FBXW9	mRNA	291.2783348	13.08422
ENSG00000076242	MLH1	mRNA	291.2763509	54.85928
ENSG00000158825	CDA	mRNA	291.2735825	3.766709
ENSG00000109189	USP46	mRNA	291.2696501	44.84385
ENSG00000152670	DDX4	mRNA	291.2635184	1.955123
ENSG00000196932	TMEM26	mRNA	291.2540344	2.347793
ENSG00000178550	TMEM158	mRNA	291.2459785	27.95013
ENSG00000114455	HHLA2	mRNA	291.2458334	2.184921
ENSG00000172296	SPTLC3	mRNA	291.2458212	2.614876
ENSG00000101938	CHRDL1	mRNA	291.245797	2.801044
ENSG00000130032	PRRG3	mRNA	291.2391983	2.414669
ENSG00000188655	RNASE9	mRNA	291.2380538	2.15012
ENSG00000164898	C7orf55	mRNA	291.2336356	37.44119
ENSG00000159618	GPR114	mRNA	291.2292157	2.884881
---	LOC100128372	mRNA	291.2197765	2.47114
ENSG00000135409	AMHR2	mRNA	291.2110381	3.160095
ENSG00000204010	IFIT1L	mRNA	291.208875	2.183717
ENSG00000156504	FAM122B	mRNA	291.2075966	46.08502
ENSG00000198929	NOS1AP	mRNA	291.2043982	11.59594
ENSG00000153820	SPHKAP	mRNA	291.1893364	2.194601
ENSG00000145832	LOC153328	mRNA	291.1868022	6.052263
ENSG00000128245	YWHAH	mRNA	291.1784619	80.83993
---	C20orf90	mRNA	291.1781155	9.165575
ENSG00000105483	CARD8	mRNA	291.171045	36.36303
ENSG00000132681	ATP1A4	mRNA	291.1658873	2.818393
ENSG00000119714	GPR68	mRNA	291.1632293	3.296747
ENSG00000187742	SECISBP2	mRNA	291.161208	40.46712
ENSG00000110002	LOH11CR2A	mRNA	291.1607991	2.645238
ENSG00000090659	CD209	mRNA	291.1457395	2.924336
ENSG00000134326	CMPK2	mRNA	291.1411496	6.250332
ENSG00000125462	C1orf61	mRNA	291.1387984	2.205683
ENSG00000163161	ERCC3	mRNA	291.13513	70.69856
ENSG00000163746	PLSCR2	mRNA	291.1333774	2.433317
ENSG00000174844	DNAH12L	mRNA	291.1332763	2.210481
ENSG00000135631	RAB11FIP5	mRNA	291.1323266	10.00989
ENSG00000171533	MAP6	mRNA	291.1312576	2.873739
ENSG00000166527	CLEC4D	mRNA	291.1278124	2.301512
ENSG00000104518	GSDMDC1	mRNA	291.1214258	4.029739
ENSG00000183185	GABRR3	mRNA	291.1198792	1.874399
ENSG00000187239	FNBP1	mRNA	291.1189647	27.16328
ENSG00000189357	FLJ44082	mRNA	291.1158029	2.401562
ENSG00000152595	MEPE	mRNA	291.1092652	2.302967
ENSG00000086967	MYBPC2	mRNA	291.108397	3.043729
ENSG00000130783	CCDC62	mRNA	291.0960809	2.302089
ENSG00000143768	LEFTY2	mRNA	291.0949891	6.409552
ENSG00000244752	CRYBB2	mRNA	291.0876047	8.993828
ENSG00000175018	C10orf122	mRNA	291.0759184	2.059502
ENSG00000197565	COL4A6	mRNA	291.0682735	4.95962
ENSG00000164105	SAP30	mRNA	291.0605062	30.41297
ENSG00000204366	ZBTB12	mRNA	291.0458097	16.5234
ENSG00000146147	C6orf142	mRNA	291.0305933	2.184199
ENSG00000160339	FCN2	mRNA	291.0248615	7.778244
ENSG00000126249	PDCD2L	mRNA	291.0243446	105.7629
ENSG00000145888	GLRA1	mRNA	291.0189824	2.496101
ENSG00000186340	THBS2	mRNA	291.0129428	4.172936
ENSG00000145246	ATP10D	mRNA	290.9959313	12.13026
ENSG00000141485	SLC13A5	mRNA	290.98817	6.426746
ENSG00000139648	KRT71	mRNA	290.9803341	4.710792
---	WASF4	mRNA	290.9795152	4.289855
ENSG00000131149	KIAA0182	mRNA	290.97587	44.12793
ENSG00000010327	STAB1	mRNA	290.9711169	3.350202
ENSG00000104067	TJP1	mRNA	290.9317276	110.2062
ENSG00000198738	LOC100127905 // C6orf161	mRNA	290.9286034	2.554443
ENSG00000141540	TTYH2	mRNA	290.9253254	6.138334
ENSG00000166800	LDHAL6A	mRNA	290.9188381	2.134641
ENSG00000116661	FBXO2	mRNA	290.9166544	7.84796
ENSG00000115839	RAB3GAP1	mRNA	290.9163595	68.3372
ENSG00000185940	KRTAP5-5	mRNA	290.9146966	4.208394
hsa-mir-128-1	hsa-mir-128-1	miRNA	290.8978058	2.746066
ENSG00000188738	FSIP2	mRNA	290.8964086	2.043732
ENSG00000137561	TTPA	mRNA	290.8900727	3.674918
---	C20orf181	mRNA	290.8875526	7.264608
ENSG00000172673	C6orf190	mRNA	290.8856286	2.181135
ENSG00000132274	TRIM22	mRNA	290.8777415	2.157638
ENSG00000147402	GABRQ	mRNA	290.8669641	2.605836
ENSG00000156284	CLDN8	mRNA	290.865367	2.262745
ENSG00000061273	HDAC7	mRNA	290.8647478	11.19829
ENSG00000114279	FGF12	mRNA	290.863699	2.851542
ENSG00000139874	SSTR1	mRNA	290.8610244	3.233533
ENSG00000128250	RFPL1	mRNA	290.8547004	2.182329
ENSG00000008056	SYN1	mRNA	290.8284605	4.458357
ENSG00000120051	CCDC147	mRNA	290.8227166	2.555751
ENSG00000173947	C1orf88	mRNA	290.8165042	2.435769
ENSG00000131808	FSHB	mRNA	290.8164877	2.896728
ENSG00000115353	TACR1	mRNA	290.8101519	2.412687
ENSG00000074964	ARHGEF10L	mRNA	290.8022957	5.750755
ENSG00000122223	CD244	mRNA	290.799158	2.544935
ENSG00000179134	SAMD4B	mRNA	290.7845172	64.00679
ENSG00000026751	SLAMF7	mRNA	290.7817801	2.088306
ENSG00000179008	C14orf39	mRNA	290.7801521	1.971042
ENSG00000107317	PTGDS	mRNA	290.7800538	5.640439
ENSG00000176095	IHPK1	mRNA	290.7748066	25.64862
ENSG00000166118	SPATA19	mRNA	290.7738923	2.447719
ENSG00000109208	SMR3A	mRNA	290.7682606	2.493022
ENSG00000072954	TMEM38A	mRNA	290.7676759	13.99344
ENSG00000141141	DDX52	mRNA	290.7675178	113.6466
ENSG00000186583	SPATC1	mRNA	290.7652745	6.605928
ENSG00000140090	SLC24A4	mRNA	290.7622939	3.169873
ENSG00000124104	SNX21	mRNA	290.7496111	8.283524
ENSG00000178568	ERBB4	mRNA	290.748846	16.98845
ENSG00000133961	NUMB	mRNA	290.7389151	36.21381
ENSG00000048740	CUGBP2	mRNA	290.737713	29.02404
ENSG00000086205	FOLH1	mRNA	290.7367781	2.114408
ENSG00000100385	IL2RB	mRNA	290.7302016	3.269236
ENSG00000130377	ACSBG2	mRNA	290.7261159	2.197373
ENSG00000167914	GSDM1	mRNA	290.7218121	2.803136
ENSG00000177947	ODF3	mRNA	290.7103024	2.577658
ENSG00000115109	EPB41L5	mRNA	290.7092816	33.06191
ENSG00000167733	HSD11B1L	mRNA	290.7051715	4.384057
ENSG00000197324	LRP10	mRNA	290.7003193	4.413762
ENSG00000107099	DOCK8	mRNA	290.6982512	6.155951
ENSG00000135744	AGT	mRNA	290.6980247	3.803918
ENSG00000168772	CXXC4	mRNA	290.6955021	2.84283
ENSG00000121281	ADCY7	mRNA	290.6939174	4.976246
ENSG00000111732	AICDA	mRNA	290.6933709	2.752963
ENSG00000167230	C17orf78	mRNA	290.6922632	2.320104
ENSG00000157680	DGKI	mRNA	290.6761801	2.540517
---	NAG18	mRNA	290.6695139	2.062683
ENSG00000166342	NETO1	mRNA	290.6651869	2.379109
ENSG00000178852	C17orf57	mRNA	290.6646633	2.120232
ENSG00000198121	LPAR1	mRNA	290.6620194	9.671475
ENSG00000188501	LCTL	mRNA	290.6561787	3.179559
ENSG00000073734	ABCB11	mRNA	290.6544455	2.424024
ENSG00000141096	DPEP3	mRNA	290.6536437	2.452818
ENSG00000213918	DNASE1	mRNA	290.6478923	8.609192
ENSG00000196335	STK31	mRNA	290.6448291	2.07147
ENSG00000189403	HMGB1	mRNA	290.6445566	44.88976
ENSG00000185013	NT5C1B	mRNA	290.62671	2.986784
ENSG00000215704	RP11-265F14.2	mRNA	290.6212881	3.470932
ENSG00000105509	HAS1	mRNA	290.6068383	10.84028
ENSG00000182463	TSHZ2	mRNA	290.6061742	3.1752225
ENSG00000182759	MAFA	mRNA	290.6049065	8.990024
ENSG00000188641	DPYD	mRNA	290.6033102	2.665358
hsa-mir-98	hsa-mir-98	miRNA	290.596692	2.450178
ENSG00000182880	OR1D5	mRNA	290.5853218	2.281483
ENSG00000156345	CCRK	mRNA	290.5847045	8.302032
ENSG00000169247	SH3TC2	mRNA	290.5846917	3.071652
ENSG00000205667	ARSH	mRNA	290.5767605	3.130268
ENSG00000118007	STAG1	mRNA	290.5700889	29.1026
ENSG00000179097	HTR1F	mRNA	290.5643296	2.165882
ENSG00000157856	C2orf39	mRNA	290.5630341	2.365592
ENSG00000169313	P2RY12	mRNA	290.5621028	2.150801
ENSG00000186971	KRTAP13-4	mRNA	290.5598891	3.943532
ENSG00000197177	GPR123	mRNA	290.5507401	4.246238
ENSG00000134769	DTNA	mRNA	290.5492935	20.6727
---	HILS1	mRNA	290.5446435	7.591963
ENSG00000183434	TFDP3	mRNA	290.5430211	2.451032
ENSG00000158014	SLC30A2	mRNA	290.5392041	3.035455
ENSG00000088812	ATRN	mRNA	290.5373559	43.89038
ENSG00000150337	FCGR1A	mRNA	290.5318884	2.164092667
ENSG00000137225	CAPN11	mRNA	290.5265672	2.567749
ENSG00000058600	POLR3E	mRNA	290.5223826	55.26594
---	C17orf73	mRNA	290.5188582	2.491108
ENSG00000116353	MECR	mRNA	290.513769	42.79091
ENSG00000128335	APOL2	mRNA	290.5093731	10.40242
ENSG00000140853	NLRC5	mRNA	290.5076581	6.988939
ENSG00000142599	RERE	mRNA	290.5058806	35.95657
hsa-mir-204	hsa-mir-204	miRNA	290.5044184	2.071256
ENSG00000166278	C2	mRNA	290.4977616	2.933536
ENSG00000107130	FREQ	mRNA	290.4963097	20.88312
ENSG00000153266	FEZF2	mRNA	290.4919115	4.518249
ENSG00000105146	AURKC	mRNA	290.4814531	7.400876
ENSG00000152580	IGSF10	mRNA	290.4810243	2.457524
ENSG00000107623	GDF10	mRNA	290.4799464	6.089454
ENSG00000154975	CA10	mRNA	290.4739031	3.170569
ENSG00000110079	MS4A4A	mRNA	290.4644628	1.813181
ENSG00000136856	SLC2A8	mRNA	290.4485558	13.7937
ENSG00000183484	GPR132	mRNA	290.4475209	2.926117
ENSG00000111962	UST	mRNA	290.4440599	35.4785
ENSG00000090920	FCGBP	mRNA	290.4411681	4.797743
ENSG00000083307	GRHL2	mRNA	290.4333793	2.579288
ENSG00000071991	CDH19	mRNA	290.4242569	2.489616
ENSG00000130700	GATA5	mRNA	290.4128125	11.12198
ENSG00000102524	TNFSF13B	mRNA	290.4122341	2.400837
ENSG00000135960	EDAR	mRNA	290.4063254	2.700207
ENSG00000110400	PVRL1	mRNA	290.401886	5.178019
ENSG00000071054	MAP4K4	mRNA	290.3999685	39.07538
ENSG00000182050	MGAT4C	mRNA	290.3919207	2.079993
ENSG00000115085	ZAP70	mRNA	290.3900851	3.80199
ENSG00000124233	SEMG1	mRNA	290.3850439	2.540517
ENSG00000118004	COLEC11	mRNA	290.3788514	12.44409
ENSG00000048028	USP28	mRNA	290.3697722	71.58367
ENSG00000104321	TRPA1	mRNA	290.3655557	2.347793
ENSG00000172638	EFEMP2	mRNA	290.3647675	4.293712
ENSG00000179029	TMEM107	mRNA	290.3620143	32.7061
ENSG00000196184	OR10J1	mRNA	290.3602394	2.345012
ENSG00000088888	VISA	mRNA	290.3328379	30.86294
ENSG00000186191	C20orf186	mRNA	290.3325844	3.413329
ENSG00000128739	SNRPN	mRNA	290.3293964	2.347793
ENSG00000167851	CD300A	mRNA	290.3270673	2.583761
ENSG00000186115	CYP4F2	mRNA	290.3242126	2.7171
ENSG00000185532	PRKG1	mRNA	290.3039108	15.60286
---	C2orf58	mRNA	290.3011173	2.53163
ENSG00000141994	DUS3L	mRNA	290.2957569	36.70475
ENSG00000186526	CYP4F8	mRNA	290.2778617	2.260865
ENSG00000108018	SORCS1	mRNA	290.2776232	3.040805
ENSG00000137507	LRRC32	mRNA	290.2758293	3.500198
ENSG00000068781	STON1-GTF2A1L	mRNA	290.2693029	3.189373
ENSG00000150510	FAM124A	mRNA	290.2675833	3.793833
ENSG00000144677	CTDSPL	mRNA	290.2663034	14.09401
ENSG00000181234	TMEM132C	mRNA	290.2642609	2.507378
---	C1orf157	mRNA	290.2633607	2.76413
ENSG00000082482	KCNK2	mRNA	290.2614509	2.651899
ENSG00000185254	TEX28	mRNA	290.2580536	2.812943333
ENSG00000138463	DIRC2	mRNA	290.2532044	29.32708
---	LOC100129449	mRNA	290.2488797	2.852036
ENSG00000018280	SLC11A1	mRNA	290.2471719	2.919292
ENSG00000175356	SCUBE2	mRNA	290.246918	3.377335
ENSG00000197558	SSPO	mRNA	290.2431587	9.4491725
ENSG00000136694	IL1F6	mRNA	290.2400398	2.927633
ENSG00000113328	CCNG1	mRNA	290.2392463	225.2508
---	CAPNS2	mRNA	290.2364205	2.858784
ENSG00000188338	SLC38A3	mRNA	290.2230265	3.641176
ENSG00000154263	ABCA10	mRNA	290.2195161	2.152849
ENSG00000126500	FLRT1	mRNA	290.2190651	5.78622
ENSG00000165288	BRWD3	mRNA	290.2160256	45.7258
ENSG00000164088	PPM1M	mRNA	290.2082475	4.419167
ENSG00000176533	GNG7	mRNA	290.1986235	7.307872
ENSG00000165568	AKR1CL2	mRNA	290.1957005	2.936448
ENSG00000113946	CLDN16	mRNA	290.194754	2.315054
ENSG00000215452	ZNF663	mRNA	290.1941235	3.586771
ENSG00000176753	C15orf56	mRNA	290.1904755	8.394716
ENSG00000101470	TNNC2	mRNA	290.1799507	3.724316
ENSG00000165409	TSHR	mRNA	290.1790203	2.255833
ENSG00000181518	OR8D4	mRNA	290.1769343	2.003938
ENSG00000129946	SHC2	mRNA	290.1696351	7.076908
ENSG00000107165	TYRP1	mRNA	290.167864	2.242822
ENSG00000197776	KLHDC1	mRNA	290.1593437	2.180015
ENSG00000173728	C1orf100	mRNA	290.1517187	2.575279
ENSG00000148795	CYP17A1	mRNA	290.1484088	1.997059
ENSG00000204949	LOC100131726	mRNA	290.1447307	3.435857
ENSG00000104490	NCALD	mRNA	290.1360873	3.781023
ENSG00000118137	APOA1	mRNA	290.1348025	5.6426985
ENSG00000126970	KIAA1166	mRNA	290.1323029	9.374056
ENSG00000212901	KRTAP3-1	mRNA	290.1271469	2.530498
ENSG00000053524	MCF2L2	mRNA	290.1170496	2.763425
ENSG00000204531	POU5F1	mRNA	290.1165782	4.000181333
ENSG00000115507	OTX1	mRNA	290.1117326	13.19351
ENSG00000204188	GGNBP1	mRNA	290.1097803	4.147379
ENSG00000089101	C20orf26	mRNA	290.105845	3.1212
ENSG00000100968	NFATC4	mRNA	290.1040338	7.342779
ENSG00000099834	MUPCDH	mRNA	290.1020511	6.850486
ENSG00000186174	BCL9L	mRNA	290.0989383	4.062887
ENSG00000177511	ST8SIA3	mRNA	290.0974458	2.473148
ENSG00000170417	TMEM182	mRNA	290.0913653	5.489005
ENSG00000179023	KLHDC7A	mRNA	290.0876518	7.808161
ENSG00000138075	ABCG5	mRNA	290.0863049	2.646912
ENSG00000116703	PDC	mRNA	290.0817524	2.160784
ENSG00000101935	AMMECR1	mRNA	290.0803443	50.84477
ENSG00000164304	CAGE1	mRNA	290.0717558	2.184233
ENSG00000172260	NEGR1	mRNA	290.0609482	2.872451
ENSG00000110811	LEPREL2	mRNA	290.053754	8.779611
ENSG00000101327	PDYN	mRNA	290.0529406	2.460333
ENSG00000189091	SF3B3	mRNA	290.0385496	470.3523
ENSG00000176076	KCNE1L	mRNA	290.0364884	4.979742
hsa-mir-127	hsa-mir-127	miRNA	290.0353195	3.017298
ENSG00000206177	HBM	mRNA	290.0340858	8.571764
ENSG00000101412	E2F1	mRNA	290.0272743	40.35274
ENSG00000147588	PMP2	mRNA	290.01662	2.707382
ENSG00000095627	TDRD1	mRNA	290.0156812	2.24023
ENSG00000119318	RAD23B	mRNA	290.006525	66.38272
ENSG00000065613	SLK	mRNA	290.0059429	97.01047
ENSG00000146192	FGD2	mRNA	290.0043899	3.825504
ENSG00000172164	SNTB1	mRNA	290.0014388	21.09258
ENSG00000100884	CPNE6	mRNA	289.9995856	3.816747
ENSG00000124091	GCNT7	mRNA	289.993402	2.685112
ENSG00000159224	GIP	mRNA	289.9862742	3.25841
ENSG00000211460	TSN	mRNA	289.9827482	94.39777
ENSG00000147614	ATP6V0D2	mRNA	289.9681733	2.049196
ENSG00000162367	TAL1	mRNA	289.9679926	3.980725
ENSG00000184090	TMEM75	mRNA	289.9669087	2.735351
ENSG00000124785	NRN1	mRNA	289.947815	58.80684
ENSG00000137699	TRIM29	mRNA	289.9464611	3.31268
ENSG00000120256	LRP11	mRNA	289.9462392	28.98298
ENSG00000123643	SLC36A1	mRNA	289.9406789	20.91631
ENSG00000126603	GLIS2	mRNA	289.9361851	12.59584
ENSG00000125409	TEKT3	mRNA	289.9361547	3.060744
ENSG00000172653	C17orf66	mRNA	289.9357412	2.471389
ENSG00000085788	DDHD2	mRNA	289.928676	68.38874
ENSG00000147606	SLC26A7	mRNA	289.9180581	2.503983
ENSG00000204165	LOC158830	mRNA	289.9120447	2.528028
ENSG00000126890	CTAG2	mRNA	289.9093179	19.2691
ENSG00000138152	BTBD16	mRNA	289.9069368	2.757498
---	LOC728675	mRNA	289.90339	22.10367
ENSG00000137074	APTX	mRNA	289.898867	23.76618
ENSG00000186654	PRR5	mRNA	289.892799	18.13722
ENSG00000168148	HIST3H3	mRNA	289.8909688	5.2381
ENSG00000163060	TEKT4	mRNA	289.8892613	6.929599
ENSG00000158526	TSR2	mRNA	289.8757316	60.59316
ENSG00000179270	FLJ34931	mRNA	289.8739565	3.677503
ENSG00000133574	GIMAP4	mRNA	289.8739171	2.185438
ENSG00000175766	EIF4E1B	mRNA	289.8570523	8.475515
ENSG00000186207	LCE5A	mRNA	289.8499227	6.227922
ENSG00000101266	CSNK2A1	mRNA	289.8405607	375.4046
---	KIAA1751	mRNA	289.8306104	2.661645
ENSG00000171443	ZNF524	mRNA	289.8184645	9.379553
ENSG00000022556	NLRP2	mRNA	289.81675	2.901957
ENSG00000063176	SPHK2	mRNA	289.8166838	10.93687
ENSG00000013725	CD6	mRNA	289.8117757	4.289855
ENSG00000215568	GAB4	mRNA	289.8077546	4.121815
ENSG00000163453	IGFBP7	mRNA	289.8016963	5.12268
ENSG00000179912	R3HDM2	mRNA	289.7859585	21.79155
ENSG00000101639	CEP192	mRNA	289.7856727	50.18443
ENSG00000058335	RASGRF1	mRNA	289.7828691	3.161819
ENSG00000084674	APOB	mRNA	289.7733835	2.399096
ENSG00000144596	GRIP2	mRNA	289.7654641	3.748675
ENSG00000012211	PRICKLE3	mRNA	289.7526704	10.54151
ENSG00000130713	EXOSC2	mRNA	289.751813	277.7866
ENSG00000112852	PCDHB2	mRNA	289.7425794	3.942694
ENSG00000091482	SMPX	mRNA	289.7405974	2.196072
ENSG00000120699	EXOSC8	mRNA	289.7274495	78.90451
ENSG00000136026	CKAP4	mRNA	289.7259368	53.84721
ENSG00000126838	PZP	mRNA	289.7166445	2.595702
ENSG00000131943	C19orf12	mRNA	289.7124604	31.29839
ENSG00000130052	STARD8	mRNA	289.7090737	3.827699
ENSG00000110077	MS4A6A	mRNA	289.7090731	2.872451
ENSG00000124731	TREM1	mRNA	289.7090592	2.603684
ENSG00000149591	TAGLN	mRNA	289.7085929	3.488791
ENSG00000105398	SULT2A1	mRNA	289.7068857	2.160016
ENSG00000104814	MAP4K1	mRNA	289.6993096	3.215078
ENSG00000151062	CACNA2D4	mRNA	289.696038	3.635293
ENSG00000176239	OR51B6	mRNA	289.6916505	2.377749
ENSG00000100285	NEFH	mRNA	289.6868908	3.147394
ENSG00000000460	C1orf112	mRNA	289.67235	45.58011
ENSG00000170803	OR2AG1	mRNA	289.6711295	2.576301
ENSG00000196624	FLJ43093	mRNA	289.669309	2.801096
ENSG00000068400	GRIPAP1	mRNA	289.6681934	20.17982
ENSG00000147869	CER1	mRNA	289.6636518	2.633595
ENSG00000102753	KPNA3	mRNA	289.6633046	100.8646
ENSG00000172322	CLEC12B	mRNA	289.6600897	2.028527
ENSG00000181785	OR5AS1	mRNA	289.6529388	2.384931
ENSG00000091128	LAMB4	mRNA	289.6473645	2.394119
ENSG00000165799	RNASE7	mRNA	289.6373314	2.578606
ENSG00000173418	NAT5	mRNA	289.63708	30.71218
ENSG00000242885	TRIM6-TRIM34	mRNA	289.6330398	2.095572
ENSG00000170509	HSD17B13	mRNA	289.6287903	3.002975
ENSG00000153246	PLA2R1	mRNA	289.6254213	2.569704
ENSG00000205220	PSMB10	mRNA	289.6185289	5.999559
---	IGF2	mRNA	289.6142182	2.915492
ENSG00000223763	UNQ6190	mRNA	289.6090068	13.1203
ENSG00000169282	KCNAB1	mRNA	289.6064299	2.365872
ENSG00000133106	EPSTI1	mRNA	289.5991386	2.646137
ENSG00000066056	TIE1	mRNA	289.5954758	2.633578
ENSG00000100442	FKBP3	mRNA	289.594178	73.13461
---	C18orf20	mRNA	289.5908095	2.189082
ENSG00000166159	LRTM2	mRNA	289.5898769	3.811898
ENSG00000120963	ZNF706	mRNA	289.583152	34.55244
ENSG00000135077	HAVCR2	mRNA	289.5815598	2.316341
ENSG00000204748	CGB1	mRNA	289.5763481	5.466149
ENSG00000205030	OR5L2	mRNA	289.5661782	1.776964
ENSG00000197838	CYP2A13	mRNA	289.5600007	3.295414
ENSG00000180233	ZNRF2	mRNA	289.5568016	48.46447
ENSG00000198162	MAN1A2	mRNA	289.554285	76.58173
ENSG00000138722	MMRN1	mRNA	289.5542829	2.435297
ENSG00000179195	ZNF664	mRNA	289.5514224	82.4703
ENSG00000167617	CDC42EP5	mRNA	289.5489562	14.72829
ENSG00000073584	SMARCE1	mRNA	289.5458488	142.9244
ENSG00000178690	C18orf26	mRNA	289.5449426	2.179255
hsa-mir-184	hsa-mir-184	miRNA	289.5346708	2.761425
ENSG00000167858	TEKT1	mRNA	289.5323279	2.314012
hsa-mir-376c	hsa-mir-376c	miRNA	289.5321068	1.726224
ENSG00000175699	C14orf48	mRNA	289.5320939	2.33674
ENSG00000039987	BEST2	mRNA	289.5306204	2.799543
ENSG00000134853	PDGFRA	mRNA	289.5299754	2.602005
ENSG00000164362	TERT	mRNA	289.523303	7.604494
ENSG00000088038	CNOT3	mRNA	289.5162372	26.72128
ENSG00000186393	KRT26	mRNA	289.5046374	2.47257
ENSG00000185236	RAB11B	mRNA	289.5045389	45.11734
ENSG00000164816	DEFA5	mRNA	289.498312	2.812053
ENSG00000086475	SEPHS1	mRNA	289.493263	188.4506
ENSG00000212697	---	mRNA	289.4846755	2.215923
ENSG00000167741	GGT6	mRNA	289.4652629	5.718962
ENSG00000086288	TXNDC3	mRNA	289.4633986	2.09711
ENSG00000081800	SLC13A1	mRNA	289.4565377	2.302879
ENSG00000080822	CLDND1	mRNA	289.4555643	93.40515
ENSG00000172640	OR10AD1	mRNA	289.4510541	2.218147
ENSG00000137757	CASP5	mRNA	289.4417804	2.192067
ENSG00000143140	GJA5	mRNA	289.4378276	2.294403
ENSG00000205336	GPR56	mRNA	289.4321705	3.326693
ENSG00000150540	HNMT	mRNA	289.4301755	2.236751
ENSG00000133805	AMPD3	mRNA	289.4295394	2.871433
ENSG00000164385	C6orf195	mRNA	289.4255571	3.592085
ENSG00000139352	ASCL1	mRNA	289.4230153	3.391792
ENSG00000143028	SYPL2	mRNA	289.4195089	8.066321
ENSG00000189430	NCR1	mRNA	289.4189567	3.316605
ENSG00000140505	CYP1A2	mRNA	289.417955	4.017201
ENSG00000153363	C1orf97	mRNA	289.4129933	5.616146
ENSG00000140459	CYP11A1	mRNA	289.4079691	2.170764
---	LOC100129118	mRNA	289.3926552	1.678617
ENSG00000197161	OR4C45	mRNA	289.3864389	2.00692
ENSG00000140044	JDP2	mRNA	289.3819295	7.191461
ENSG00000178531	CTXN1	mRNA	289.3725272	18.73938
ENSG00000138386	NAB1	mRNA	289.366391	8.379791
ENSG00000187954	CYHR1	mRNA	289.3645149	11.72614
ENSG00000164494	PDSS2	mRNA	289.3638025	14.04872
ENSG00000137497	NUMA1	mRNA	289.3625026	54.07196
ENSG00000122367	LDB3	mRNA	289.3619304	3.017298
ENSG00000163645	C3orf44	mRNA	289.3533364	2.361267
ENSG00000011566	MAP4K3	mRNA	289.3425951	29.63221
ENSG00000205085	FAM71F2	mRNA	289.3369705	5.140202
ENSG00000118557	PMFBP1	mRNA	289.3368573	2.721229
ENSG00000144642	RBMS3	mRNA	289.3307201	5.555682
ENSG00000183653	C21orf41	mRNA	289.3275579	2.803484
ENSG00000064419	TNPO3	mRNA	289.3172592	215.4453
ENSG00000122787	AKR1D1	mRNA	289.3113338	2.451445
ENSG00000134697	GNL2	mRNA	289.3092548	254.05
ENSG00000167183	ATAD4	mRNA	289.3077396	2.816494
ENSG00000173039	RELA	mRNA	289.302477	39.95048
ENSG00000075651	PLD1	mRNA	289.3018214	14.45259
ENSG00000149651	SPINT4	mRNA	289.2989471	1.879716
ENSG00000172738	C6orf128	mRNA	289.2927829	2.912662
